study_accession,reads_accession,fastq_1,fastq_2,library_layout,library_strategy,platform
PRJEB51728,ERR10890147,s3://era-public/fastq/ERR108/047/ERR10890147/ERR10890147_1.fastq.gz,s3://era-public/fastq/ERR108/047/ERR10890147/ERR10890147_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890155,s3://era-public/fastq/ERR108/055/ERR10890155/ERR10890155_1.fastq.gz,s3://era-public/fastq/ERR108/055/ERR10890155/ERR10890155_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890156,s3://era-public/fastq/ERR108/056/ERR10890156/ERR10890156_1.fastq.gz,s3://era-public/fastq/ERR108/056/ERR10890156/ERR10890156_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890158,s3://era-public/fastq/ERR108/058/ERR10890158/ERR10890158_1.fastq.gz,s3://era-public/fastq/ERR108/058/ERR10890158/ERR10890158_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890174,s3://era-public/fastq/ERR108/074/ERR10890174/ERR10890174_1.fastq.gz,s3://era-public/fastq/ERR108/074/ERR10890174/ERR10890174_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890187,s3://era-public/fastq/ERR108/087/ERR10890187/ERR10890187_1.fastq.gz,s3://era-public/fastq/ERR108/087/ERR10890187/ERR10890187_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890196,s3://era-public/fastq/ERR108/096/ERR10890196/ERR10890196_1.fastq.gz,s3://era-public/fastq/ERR108/096/ERR10890196/ERR10890196_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890212,s3://era-public/fastq/ERR108/012/ERR10890212/ERR10890212_1.fastq.gz,s3://era-public/fastq/ERR108/012/ERR10890212/ERR10890212_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890218,s3://era-public/fastq/ERR108/018/ERR10890218/ERR10890218_1.fastq.gz,s3://era-public/fastq/ERR108/018/ERR10890218/ERR10890218_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890219,s3://era-public/fastq/ERR108/019/ERR10890219/ERR10890219_1.fastq.gz,s3://era-public/fastq/ERR108/019/ERR10890219/ERR10890219_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890221,s3://era-public/fastq/ERR108/021/ERR10890221/ERR10890221_1.fastq.gz,s3://era-public/fastq/ERR108/021/ERR10890221/ERR10890221_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890223,s3://era-public/fastq/ERR108/023/ERR10890223/ERR10890223_1.fastq.gz,s3://era-public/fastq/ERR108/023/ERR10890223/ERR10890223_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890224,s3://era-public/fastq/ERR108/024/ERR10890224/ERR10890224_1.fastq.gz,s3://era-public/fastq/ERR108/024/ERR10890224/ERR10890224_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890229,s3://era-public/fastq/ERR108/029/ERR10890229/ERR10890229_1.fastq.gz,s3://era-public/fastq/ERR108/029/ERR10890229/ERR10890229_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890235,s3://era-public/fastq/ERR108/035/ERR10890235/ERR10890235_1.fastq.gz,s3://era-public/fastq/ERR108/035/ERR10890235/ERR10890235_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890268,s3://era-public/fastq/ERR108/068/ERR10890268/ERR10890268_1.fastq.gz,s3://era-public/fastq/ERR108/068/ERR10890268/ERR10890268_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890272,s3://era-public/fastq/ERR108/072/ERR10890272/ERR10890272_1.fastq.gz,s3://era-public/fastq/ERR108/072/ERR10890272/ERR10890272_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890289,s3://era-public/fastq/ERR108/089/ERR10890289/ERR10890289_1.fastq.gz,s3://era-public/fastq/ERR108/089/ERR10890289/ERR10890289_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890311,s3://era-public/fastq/ERR108/011/ERR10890311/ERR10890311_1.fastq.gz,s3://era-public/fastq/ERR108/011/ERR10890311/ERR10890311_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890314,s3://era-public/fastq/ERR108/014/ERR10890314/ERR10890314_1.fastq.gz,s3://era-public/fastq/ERR108/014/ERR10890314/ERR10890314_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890316,s3://era-public/fastq/ERR108/016/ERR10890316/ERR10890316_1.fastq.gz,s3://era-public/fastq/ERR108/016/ERR10890316/ERR10890316_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890318,s3://era-public/fastq/ERR108/018/ERR10890318/ERR10890318_1.fastq.gz,s3://era-public/fastq/ERR108/018/ERR10890318/ERR10890318_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890320,s3://era-public/fastq/ERR108/020/ERR10890320/ERR10890320_1.fastq.gz,s3://era-public/fastq/ERR108/020/ERR10890320/ERR10890320_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890333,s3://era-public/fastq/ERR108/033/ERR10890333/ERR10890333_1.fastq.gz,s3://era-public/fastq/ERR108/033/ERR10890333/ERR10890333_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890337,s3://era-public/fastq/ERR108/037/ERR10890337/ERR10890337_1.fastq.gz,s3://era-public/fastq/ERR108/037/ERR10890337/ERR10890337_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890348,s3://era-public/fastq/ERR108/048/ERR10890348/ERR10890348_1.fastq.gz,s3://era-public/fastq/ERR108/048/ERR10890348/ERR10890348_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890354,s3://era-public/fastq/ERR108/054/ERR10890354/ERR10890354_1.fastq.gz,s3://era-public/fastq/ERR108/054/ERR10890354/ERR10890354_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890356,s3://era-public/fastq/ERR108/056/ERR10890356/ERR10890356_1.fastq.gz,s3://era-public/fastq/ERR108/056/ERR10890356/ERR10890356_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890380,s3://era-public/fastq/ERR108/080/ERR10890380/ERR10890380_1.fastq.gz,s3://era-public/fastq/ERR108/080/ERR10890380/ERR10890380_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890381,s3://era-public/fastq/ERR108/081/ERR10890381/ERR10890381_1.fastq.gz,s3://era-public/fastq/ERR108/081/ERR10890381/ERR10890381_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890408,s3://era-public/fastq/ERR108/008/ERR10890408/ERR10890408_1.fastq.gz,s3://era-public/fastq/ERR108/008/ERR10890408/ERR10890408_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890418,s3://era-public/fastq/ERR108/018/ERR10890418/ERR10890418_1.fastq.gz,s3://era-public/fastq/ERR108/018/ERR10890418/ERR10890418_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890434,s3://era-public/fastq/ERR108/034/ERR10890434/ERR10890434_1.fastq.gz,s3://era-public/fastq/ERR108/034/ERR10890434/ERR10890434_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890496,s3://era-public/fastq/ERR108/096/ERR10890496/ERR10890496_1.fastq.gz,s3://era-public/fastq/ERR108/096/ERR10890496/ERR10890496_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890513,s3://era-public/fastq/ERR108/013/ERR10890513/ERR10890513_1.fastq.gz,s3://era-public/fastq/ERR108/013/ERR10890513/ERR10890513_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890627,s3://era-public/fastq/ERR108/027/ERR10890627/ERR10890627_1.fastq.gz,s3://era-public/fastq/ERR108/027/ERR10890627/ERR10890627_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890638,s3://era-public/fastq/ERR108/038/ERR10890638/ERR10890638_1.fastq.gz,s3://era-public/fastq/ERR108/038/ERR10890638/ERR10890638_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890867,s3://era-public/fastq/ERR108/067/ERR10890867/ERR10890867_1.fastq.gz,s3://era-public/fastq/ERR108/067/ERR10890867/ERR10890867_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890916,s3://era-public/fastq/ERR108/016/ERR10890916/ERR10890916_1.fastq.gz,s3://era-public/fastq/ERR108/016/ERR10890916/ERR10890916_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890950,s3://era-public/fastq/ERR108/050/ERR10890950/ERR10890950_1.fastq.gz,s3://era-public/fastq/ERR108/050/ERR10890950/ERR10890950_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891021,s3://era-public/fastq/ERR108/021/ERR10891021/ERR10891021_1.fastq.gz,s3://era-public/fastq/ERR108/021/ERR10891021/ERR10891021_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891029,s3://era-public/fastq/ERR108/029/ERR10891029/ERR10891029_1.fastq.gz,s3://era-public/fastq/ERR108/029/ERR10891029/ERR10891029_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891030,s3://era-public/fastq/ERR108/030/ERR10891030/ERR10891030_1.fastq.gz,s3://era-public/fastq/ERR108/030/ERR10891030/ERR10891030_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891042,s3://era-public/fastq/ERR108/042/ERR10891042/ERR10891042_1.fastq.gz,s3://era-public/fastq/ERR108/042/ERR10891042/ERR10891042_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891045,s3://era-public/fastq/ERR108/045/ERR10891045/ERR10891045_1.fastq.gz,s3://era-public/fastq/ERR108/045/ERR10891045/ERR10891045_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891048,s3://era-public/fastq/ERR108/048/ERR10891048/ERR10891048_1.fastq.gz,s3://era-public/fastq/ERR108/048/ERR10891048/ERR10891048_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891052,s3://era-public/fastq/ERR108/052/ERR10891052/ERR10891052_1.fastq.gz,s3://era-public/fastq/ERR108/052/ERR10891052/ERR10891052_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891086,s3://era-public/fastq/ERR108/086/ERR10891086/ERR10891086_1.fastq.gz,s3://era-public/fastq/ERR108/086/ERR10891086/ERR10891086_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891506,s3://era-public/fastq/ERR108/006/ERR10891506/ERR10891506_1.fastq.gz,s3://era-public/fastq/ERR108/006/ERR10891506/ERR10891506_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891507,s3://era-public/fastq/ERR108/007/ERR10891507/ERR10891507_1.fastq.gz,s3://era-public/fastq/ERR108/007/ERR10891507/ERR10891507_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891523,s3://era-public/fastq/ERR108/023/ERR10891523/ERR10891523_1.fastq.gz,s3://era-public/fastq/ERR108/023/ERR10891523/ERR10891523_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891715,s3://era-public/fastq/ERR108/015/ERR10891715/ERR10891715_1.fastq.gz,s3://era-public/fastq/ERR108/015/ERR10891715/ERR10891715_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891716,s3://era-public/fastq/ERR108/016/ERR10891716/ERR10891716_1.fastq.gz,s3://era-public/fastq/ERR108/016/ERR10891716/ERR10891716_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891719,s3://era-public/fastq/ERR108/019/ERR10891719/ERR10891719_1.fastq.gz,s3://era-public/fastq/ERR108/019/ERR10891719/ERR10891719_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891846,s3://era-public/fastq/ERR108/046/ERR10891846/ERR10891846_1.fastq.gz,s3://era-public/fastq/ERR108/046/ERR10891846/ERR10891846_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891863,s3://era-public/fastq/ERR108/063/ERR10891863/ERR10891863_1.fastq.gz,s3://era-public/fastq/ERR108/063/ERR10891863/ERR10891863_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891866,s3://era-public/fastq/ERR108/066/ERR10891866/ERR10891866_1.fastq.gz,s3://era-public/fastq/ERR108/066/ERR10891866/ERR10891866_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891877,s3://era-public/fastq/ERR108/077/ERR10891877/ERR10891877_1.fastq.gz,s3://era-public/fastq/ERR108/077/ERR10891877/ERR10891877_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891911,s3://era-public/fastq/ERR108/011/ERR10891911/ERR10891911_1.fastq.gz,s3://era-public/fastq/ERR108/011/ERR10891911/ERR10891911_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892068,s3://era-public/fastq/ERR108/068/ERR10892068/ERR10892068_1.fastq.gz,s3://era-public/fastq/ERR108/068/ERR10892068/ERR10892068_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892071,s3://era-public/fastq/ERR108/071/ERR10892071/ERR10892071_1.fastq.gz,s3://era-public/fastq/ERR108/071/ERR10892071/ERR10892071_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892192,s3://era-public/fastq/ERR108/092/ERR10892192/ERR10892192_1.fastq.gz,s3://era-public/fastq/ERR108/092/ERR10892192/ERR10892192_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892233,s3://era-public/fastq/ERR108/033/ERR10892233/ERR10892233_1.fastq.gz,s3://era-public/fastq/ERR108/033/ERR10892233/ERR10892233_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892441,s3://era-public/fastq/ERR108/041/ERR10892441/ERR10892441_1.fastq.gz,s3://era-public/fastq/ERR108/041/ERR10892441/ERR10892441_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892444,s3://era-public/fastq/ERR108/044/ERR10892444/ERR10892444_1.fastq.gz,s3://era-public/fastq/ERR108/044/ERR10892444/ERR10892444_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892455,s3://era-public/fastq/ERR108/055/ERR10892455/ERR10892455_1.fastq.gz,s3://era-public/fastq/ERR108/055/ERR10892455/ERR10892455_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892460,s3://era-public/fastq/ERR108/060/ERR10892460/ERR10892460_1.fastq.gz,s3://era-public/fastq/ERR108/060/ERR10892460/ERR10892460_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892548,s3://era-public/fastq/ERR108/048/ERR10892548/ERR10892548_1.fastq.gz,s3://era-public/fastq/ERR108/048/ERR10892548/ERR10892548_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892620,s3://era-public/fastq/ERR108/020/ERR10892620/ERR10892620_1.fastq.gz,s3://era-public/fastq/ERR108/020/ERR10892620/ERR10892620_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892638,s3://era-public/fastq/ERR108/038/ERR10892638/ERR10892638_1.fastq.gz,s3://era-public/fastq/ERR108/038/ERR10892638/ERR10892638_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892641,s3://era-public/fastq/ERR108/041/ERR10892641/ERR10892641_1.fastq.gz,s3://era-public/fastq/ERR108/041/ERR10892641/ERR10892641_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892648,s3://era-public/fastq/ERR108/048/ERR10892648/ERR10892648_1.fastq.gz,s3://era-public/fastq/ERR108/048/ERR10892648/ERR10892648_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892728,s3://era-public/fastq/ERR108/028/ERR10892728/ERR10892728_1.fastq.gz,s3://era-public/fastq/ERR108/028/ERR10892728/ERR10892728_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892742,s3://era-public/fastq/ERR108/042/ERR10892742/ERR10892742_1.fastq.gz,s3://era-public/fastq/ERR108/042/ERR10892742/ERR10892742_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892747,s3://era-public/fastq/ERR108/047/ERR10892747/ERR10892747_1.fastq.gz,s3://era-public/fastq/ERR108/047/ERR10892747/ERR10892747_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10892775,s3://era-public/fastq/ERR108/075/ERR10892775/ERR10892775_1.fastq.gz,s3://era-public/fastq/ERR108/075/ERR10892775/ERR10892775_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10894122,s3://era-public/fastq/ERR108/022/ERR10894122/ERR10894122_1.fastq.gz,s3://era-public/fastq/ERR108/022/ERR10894122/ERR10894122_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10894135,s3://era-public/fastq/ERR108/035/ERR10894135/ERR10894135_1.fastq.gz,s3://era-public/fastq/ERR108/035/ERR10894135/ERR10894135_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10894139,s3://era-public/fastq/ERR108/039/ERR10894139/ERR10894139_1.fastq.gz,s3://era-public/fastq/ERR108/039/ERR10894139/ERR10894139_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10894143,s3://era-public/fastq/ERR108/043/ERR10894143/ERR10894143_1.fastq.gz,s3://era-public/fastq/ERR108/043/ERR10894143/ERR10894143_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10894146,s3://era-public/fastq/ERR108/046/ERR10894146/ERR10894146_1.fastq.gz,s3://era-public/fastq/ERR108/046/ERR10894146/ERR10894146_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10895955,s3://era-public/fastq/ERR108/055/ERR10895955/ERR10895955_1.fastq.gz,s3://era-public/fastq/ERR108/055/ERR10895955/ERR10895955_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10895961,s3://era-public/fastq/ERR108/061/ERR10895961/ERR10895961_1.fastq.gz,s3://era-public/fastq/ERR108/061/ERR10895961/ERR10895961_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10895976,s3://era-public/fastq/ERR108/076/ERR10895976/ERR10895976_1.fastq.gz,s3://era-public/fastq/ERR108/076/ERR10895976/ERR10895976_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10895988,s3://era-public/fastq/ERR108/088/ERR10895988/ERR10895988_1.fastq.gz,s3://era-public/fastq/ERR108/088/ERR10895988/ERR10895988_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10895997,s3://era-public/fastq/ERR108/097/ERR10895997/ERR10895997_1.fastq.gz,s3://era-public/fastq/ERR108/097/ERR10895997/ERR10895997_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896001,s3://era-public/fastq/ERR108/001/ERR10896001/ERR10896001_1.fastq.gz,s3://era-public/fastq/ERR108/001/ERR10896001/ERR10896001_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896016,s3://era-public/fastq/ERR108/016/ERR10896016/ERR10896016_1.fastq.gz,s3://era-public/fastq/ERR108/016/ERR10896016/ERR10896016_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896030,s3://era-public/fastq/ERR108/030/ERR10896030/ERR10896030_1.fastq.gz,s3://era-public/fastq/ERR108/030/ERR10896030/ERR10896030_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896038,s3://era-public/fastq/ERR108/038/ERR10896038/ERR10896038_1.fastq.gz,s3://era-public/fastq/ERR108/038/ERR10896038/ERR10896038_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896047,s3://era-public/fastq/ERR108/047/ERR10896047/ERR10896047_1.fastq.gz,s3://era-public/fastq/ERR108/047/ERR10896047/ERR10896047_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896049,s3://era-public/fastq/ERR108/049/ERR10896049/ERR10896049_1.fastq.gz,s3://era-public/fastq/ERR108/049/ERR10896049/ERR10896049_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896062,s3://era-public/fastq/ERR108/062/ERR10896062/ERR10896062_1.fastq.gz,s3://era-public/fastq/ERR108/062/ERR10896062/ERR10896062_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896066,s3://era-public/fastq/ERR108/066/ERR10896066/ERR10896066_1.fastq.gz,s3://era-public/fastq/ERR108/066/ERR10896066/ERR10896066_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896083,s3://era-public/fastq/ERR108/083/ERR10896083/ERR10896083_1.fastq.gz,s3://era-public/fastq/ERR108/083/ERR10896083/ERR10896083_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896095,s3://era-public/fastq/ERR108/095/ERR10896095/ERR10896095_1.fastq.gz,s3://era-public/fastq/ERR108/095/ERR10896095/ERR10896095_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896103,s3://era-public/fastq/ERR108/003/ERR10896103/ERR10896103_1.fastq.gz,s3://era-public/fastq/ERR108/003/ERR10896103/ERR10896103_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896112,s3://era-public/fastq/ERR108/012/ERR10896112/ERR10896112_1.fastq.gz,s3://era-public/fastq/ERR108/012/ERR10896112/ERR10896112_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896114,s3://era-public/fastq/ERR108/014/ERR10896114/ERR10896114_1.fastq.gz,s3://era-public/fastq/ERR108/014/ERR10896114/ERR10896114_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896128,s3://era-public/fastq/ERR108/028/ERR10896128/ERR10896128_1.fastq.gz,s3://era-public/fastq/ERR108/028/ERR10896128/ERR10896128_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896135,s3://era-public/fastq/ERR108/035/ERR10896135/ERR10896135_1.fastq.gz,s3://era-public/fastq/ERR108/035/ERR10896135/ERR10896135_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896136,s3://era-public/fastq/ERR108/036/ERR10896136/ERR10896136_1.fastq.gz,s3://era-public/fastq/ERR108/036/ERR10896136/ERR10896136_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896138,s3://era-public/fastq/ERR108/038/ERR10896138/ERR10896138_1.fastq.gz,s3://era-public/fastq/ERR108/038/ERR10896138/ERR10896138_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896143,s3://era-public/fastq/ERR108/043/ERR10896143/ERR10896143_1.fastq.gz,s3://era-public/fastq/ERR108/043/ERR10896143/ERR10896143_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896150,s3://era-public/fastq/ERR108/050/ERR10896150/ERR10896150_1.fastq.gz,s3://era-public/fastq/ERR108/050/ERR10896150/ERR10896150_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896153,s3://era-public/fastq/ERR108/053/ERR10896153/ERR10896153_1.fastq.gz,s3://era-public/fastq/ERR108/053/ERR10896153/ERR10896153_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896159,s3://era-public/fastq/ERR108/059/ERR10896159/ERR10896159_1.fastq.gz,s3://era-public/fastq/ERR108/059/ERR10896159/ERR10896159_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896162,s3://era-public/fastq/ERR108/062/ERR10896162/ERR10896162_1.fastq.gz,s3://era-public/fastq/ERR108/062/ERR10896162/ERR10896162_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896167,s3://era-public/fastq/ERR108/067/ERR10896167/ERR10896167_1.fastq.gz,s3://era-public/fastq/ERR108/067/ERR10896167/ERR10896167_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896183,s3://era-public/fastq/ERR108/083/ERR10896183/ERR10896183_1.fastq.gz,s3://era-public/fastq/ERR108/083/ERR10896183/ERR10896183_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896187,s3://era-public/fastq/ERR108/087/ERR10896187/ERR10896187_1.fastq.gz,s3://era-public/fastq/ERR108/087/ERR10896187/ERR10896187_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896195,s3://era-public/fastq/ERR108/095/ERR10896195/ERR10896195_1.fastq.gz,s3://era-public/fastq/ERR108/095/ERR10896195/ERR10896195_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896207,s3://era-public/fastq/ERR108/007/ERR10896207/ERR10896207_1.fastq.gz,s3://era-public/fastq/ERR108/007/ERR10896207/ERR10896207_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896218,s3://era-public/fastq/ERR108/018/ERR10896218/ERR10896218_1.fastq.gz,s3://era-public/fastq/ERR108/018/ERR10896218/ERR10896218_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896220,s3://era-public/fastq/ERR108/020/ERR10896220/ERR10896220_1.fastq.gz,s3://era-public/fastq/ERR108/020/ERR10896220/ERR10896220_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896223,s3://era-public/fastq/ERR108/023/ERR10896223/ERR10896223_1.fastq.gz,s3://era-public/fastq/ERR108/023/ERR10896223/ERR10896223_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896225,s3://era-public/fastq/ERR108/025/ERR10896225/ERR10896225_1.fastq.gz,s3://era-public/fastq/ERR108/025/ERR10896225/ERR10896225_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896226,s3://era-public/fastq/ERR108/026/ERR10896226/ERR10896226_1.fastq.gz,s3://era-public/fastq/ERR108/026/ERR10896226/ERR10896226_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896239,s3://era-public/fastq/ERR108/039/ERR10896239/ERR10896239_1.fastq.gz,s3://era-public/fastq/ERR108/039/ERR10896239/ERR10896239_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896245,s3://era-public/fastq/ERR108/045/ERR10896245/ERR10896245_1.fastq.gz,s3://era-public/fastq/ERR108/045/ERR10896245/ERR10896245_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896250,s3://era-public/fastq/ERR108/050/ERR10896250/ERR10896250_1.fastq.gz,s3://era-public/fastq/ERR108/050/ERR10896250/ERR10896250_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10896395,s3://era-public/fastq/ERR108/095/ERR10896395/ERR10896395_1.fastq.gz,s3://era-public/fastq/ERR108/095/ERR10896395/ERR10896395_2.fastq.gz,paired,wgs,illumina
