study_accession,reads_accession,fastq_1,fastq_2,library_layout,library_strategy,platform
PRJEB51728,ERR10889786,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/086/ERR10889786/ERR10889786_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/086/ERR10889786/ERR10889786_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889787,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/087/ERR10889787/ERR10889787_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/087/ERR10889787/ERR10889787_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889796,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/096/ERR10889796/ERR10889796_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/096/ERR10889796/ERR10889796_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889799,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/099/ERR10889799/ERR10889799_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/099/ERR10889799/ERR10889799_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889801,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/001/ERR10889801/ERR10889801_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/001/ERR10889801/ERR10889801_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889804,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/004/ERR10889804/ERR10889804_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/004/ERR10889804/ERR10889804_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889866,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/066/ERR10889866/ERR10889866_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/066/ERR10889866/ERR10889866_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889877,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/077/ERR10889877/ERR10889877_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/077/ERR10889877/ERR10889877_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889882,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/082/ERR10889882/ERR10889882_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/082/ERR10889882/ERR10889882_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889969,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/069/ERR10889969/ERR10889969_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/069/ERR10889969/ERR10889969_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889989,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10889989/ERR10889989_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10889989/ERR10889989_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890004,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/004/ERR10890004/ERR10890004_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/004/ERR10890004/ERR10890004_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890011,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/011/ERR10890011/ERR10890011_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/011/ERR10890011/ERR10890011_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890013,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/013/ERR10890013/ERR10890013_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/013/ERR10890013/ERR10890013_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890019,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/019/ERR10890019/ERR10890019_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/019/ERR10890019/ERR10890019_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890032,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/032/ERR10890032/ERR10890032_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/032/ERR10890032/ERR10890032_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890047,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/047/ERR10890047/ERR10890047_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/047/ERR10890047/ERR10890047_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890053,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/053/ERR10890053/ERR10890053_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/053/ERR10890053/ERR10890053_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890055,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/055/ERR10890055/ERR10890055_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/055/ERR10890055/ERR10890055_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890067,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/067/ERR10890067/ERR10890067_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/067/ERR10890067/ERR10890067_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890068,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/068/ERR10890068/ERR10890068_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/068/ERR10890068/ERR10890068_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890076,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/076/ERR10890076/ERR10890076_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/076/ERR10890076/ERR10890076_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890077,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/077/ERR10890077/ERR10890077_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/077/ERR10890077/ERR10890077_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890089,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10890089/ERR10890089_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10890089/ERR10890089_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890106,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/006/ERR10890106/ERR10890106_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/006/ERR10890106/ERR10890106_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890118,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/018/ERR10890118/ERR10890118_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/018/ERR10890118/ERR10890118_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890123,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/023/ERR10890123/ERR10890123_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/023/ERR10890123/ERR10890123_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890128,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/028/ERR10890128/ERR10890128_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/028/ERR10890128/ERR10890128_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890139,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/039/ERR10890139/ERR10890139_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/039/ERR10890139/ERR10890139_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890148,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/048/ERR10890148/ERR10890148_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/048/ERR10890148/ERR10890148_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890161,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/061/ERR10890161/ERR10890161_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/061/ERR10890161/ERR10890161_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890167,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/067/ERR10890167/ERR10890167_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/067/ERR10890167/ERR10890167_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890169,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/069/ERR10890169/ERR10890169_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/069/ERR10890169/ERR10890169_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890172,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/072/ERR10890172/ERR10890172_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/072/ERR10890172/ERR10890172_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890227,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/027/ERR10890227/ERR10890227_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/027/ERR10890227/ERR10890227_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890230,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/030/ERR10890230/ERR10890230_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/030/ERR10890230/ERR10890230_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890233,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/033/ERR10890233/ERR10890233_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/033/ERR10890233/ERR10890233_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890267,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/067/ERR10890267/ERR10890267_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/067/ERR10890267/ERR10890267_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890270,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/070/ERR10890270/ERR10890270_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/070/ERR10890270/ERR10890270_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890273,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/073/ERR10890273/ERR10890273_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/073/ERR10890273/ERR10890273_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890281,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/081/ERR10890281/ERR10890281_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/081/ERR10890281/ERR10890281_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890283,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/083/ERR10890283/ERR10890283_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/083/ERR10890283/ERR10890283_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890284,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/084/ERR10890284/ERR10890284_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/084/ERR10890284/ERR10890284_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890286,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/086/ERR10890286/ERR10890286_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/086/ERR10890286/ERR10890286_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890304,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/004/ERR10890304/ERR10890304_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/004/ERR10890304/ERR10890304_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890310,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/010/ERR10890310/ERR10890310_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/010/ERR10890310/ERR10890310_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890312,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/012/ERR10890312/ERR10890312_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/012/ERR10890312/ERR10890312_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890324,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/024/ERR10890324/ERR10890324_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/024/ERR10890324/ERR10890324_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890327,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/027/ERR10890327/ERR10890327_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/027/ERR10890327/ERR10890327_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890346,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/046/ERR10890346/ERR10890346_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/046/ERR10890346/ERR10890346_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890351,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/051/ERR10890351/ERR10890351_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/051/ERR10890351/ERR10890351_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890361,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/061/ERR10890361/ERR10890361_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/061/ERR10890361/ERR10890361_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890364,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10890364/ERR10890364_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10890364/ERR10890364_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890374,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/074/ERR10890374/ERR10890374_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/074/ERR10890374/ERR10890374_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890375,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/075/ERR10890375/ERR10890375_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/075/ERR10890375/ERR10890375_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890379,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/079/ERR10890379/ERR10890379_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/079/ERR10890379/ERR10890379_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890388,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/088/ERR10890388/ERR10890388_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/088/ERR10890388/ERR10890388_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890390,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/090/ERR10890390/ERR10890390_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/090/ERR10890390/ERR10890390_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890392,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/092/ERR10890392/ERR10890392_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/092/ERR10890392/ERR10890392_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890400,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/000/ERR10890400/ERR10890400_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/000/ERR10890400/ERR10890400_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890424,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/024/ERR10890424/ERR10890424_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/024/ERR10890424/ERR10890424_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890431,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/031/ERR10890431/ERR10890431_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/031/ERR10890431/ERR10890431_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890458,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/058/ERR10890458/ERR10890458_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/058/ERR10890458/ERR10890458_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890493,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/093/ERR10890493/ERR10890493_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/093/ERR10890493/ERR10890493_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890573,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/073/ERR10890573/ERR10890573_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/073/ERR10890573/ERR10890573_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890575,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/075/ERR10890575/ERR10890575_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/075/ERR10890575/ERR10890575_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890592,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/092/ERR10890592/ERR10890592_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/092/ERR10890592/ERR10890592_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890596,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/096/ERR10890596/ERR10890596_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/096/ERR10890596/ERR10890596_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890609,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/009/ERR10890609/ERR10890609_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/009/ERR10890609/ERR10890609_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890648,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/048/ERR10890648/ERR10890648_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/048/ERR10890648/ERR10890648_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890834,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/034/ERR10890834/ERR10890834_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/034/ERR10890834/ERR10890834_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890888,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/088/ERR10890888/ERR10890888_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/088/ERR10890888/ERR10890888_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890908,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/008/ERR10890908/ERR10890908_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/008/ERR10890908/ERR10890908_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890917,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/017/ERR10890917/ERR10890917_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/017/ERR10890917/ERR10890917_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890935,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/035/ERR10890935/ERR10890935_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/035/ERR10890935/ERR10890935_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10890966,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/066/ERR10890966/ERR10890966_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/066/ERR10890966/ERR10890966_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891032,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/032/ERR10891032/ERR10891032_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/032/ERR10891032/ERR10891032_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891064,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10891064/ERR10891064_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10891064/ERR10891064_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891085,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/085/ERR10891085/ERR10891085_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/085/ERR10891085/ERR10891085_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891090,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/090/ERR10891090/ERR10891090_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/090/ERR10891090/ERR10891090_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891105,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/005/ERR10891105/ERR10891105_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/005/ERR10891105/ERR10891105_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891500,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/000/ERR10891500/ERR10891500_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/000/ERR10891500/ERR10891500_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891503,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/003/ERR10891503/ERR10891503_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/003/ERR10891503/ERR10891503_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891558,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/058/ERR10891558/ERR10891558_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/058/ERR10891558/ERR10891558_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891562,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/062/ERR10891562/ERR10891562_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/062/ERR10891562/ERR10891562_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891564,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10891564/ERR10891564_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10891564/ERR10891564_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891578,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/078/ERR10891578/ERR10891578_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/078/ERR10891578/ERR10891578_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891724,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/024/ERR10891724/ERR10891724_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/024/ERR10891724/ERR10891724_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891725,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/025/ERR10891725/ERR10891725_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/025/ERR10891725/ERR10891725_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891741,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/041/ERR10891741/ERR10891741_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/041/ERR10891741/ERR10891741_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891854,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/054/ERR10891854/ERR10891854_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/054/ERR10891854/ERR10891854_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891889,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10891889/ERR10891889_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10891889/ERR10891889_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891913,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/013/ERR10891913/ERR10891913_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/013/ERR10891913/ERR10891913_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891918,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/018/ERR10891918/ERR10891918_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/018/ERR10891918/ERR10891918_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891927,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/027/ERR10891927/ERR10891927_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/027/ERR10891927/ERR10891927_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10891977,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/077/ERR10891977/ERR10891977_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/077/ERR10891977/ERR10891977_2.fastq.gz,paired,wgs,illumina
