sample,accession,fastq_1,fastq_2
ERR10900611,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10900611/ERR10900611_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10900611/ERR10900611_2.fastq.gz
ERR10900612,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900612/ERR10900612_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900612/ERR10900612_2.fastq.gz
ERR10900613,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900613/ERR10900613_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900613/ERR10900613_2.fastq.gz
ERR10900623,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10900623/ERR10900623_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10900623/ERR10900623_2.fastq.gz
ERR10900625,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/025/ERR10900625/ERR10900625_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/025/ERR10900625/ERR10900625_2.fastq.gz
ERR10889195,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/095/ERR10889195/ERR10889195_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/095/ERR10889195/ERR10889195_2.fastq.gz
ERR10900627,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10900627/ERR10900627_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10900627/ERR10900627_2.fastq.gz
ERR10889198,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/098/ERR10889198/ERR10889198_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/098/ERR10889198/ERR10889198_2.fastq.gz
ERR10900628,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10900628/ERR10900628_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10900628/ERR10900628_2.fastq.gz
ERR10889199,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/099/ERR10889199/ERR10889199_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/099/ERR10889199/ERR10889199_2.fastq.gz
ERR10900629,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10900629/ERR10900629_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10900629/ERR10900629_2.fastq.gz
ERR10900630,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10900630/ERR10900630_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10900630/ERR10900630_2.fastq.gz
ERR10900632,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10900632/ERR10900632_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10900632/ERR10900632_2.fastq.gz
ERR10889200,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/000/ERR10889200/ERR10889200_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/000/ERR10889200/ERR10889200_2.fastq.gz
ERR10889213,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/013/ERR10889213/ERR10889213_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/013/ERR10889213/ERR10889213_2.fastq.gz
ERR10900636,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900636/ERR10900636_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900636/ERR10900636_2.fastq.gz
ERR10889226,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/026/ERR10889226/ERR10889226_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/026/ERR10889226/ERR10889226_2.fastq.gz
ERR10900637,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10900637/ERR10900637_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10900637/ERR10900637_2.fastq.gz
ERR10889228,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/028/ERR10889228/ERR10889228_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/028/ERR10889228/ERR10889228_2.fastq.gz
ERR10900638,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10900638/ERR10900638_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10900638/ERR10900638_2.fastq.gz
ERR10889230,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/030/ERR10889230/ERR10889230_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/030/ERR10889230/ERR10889230_2.fastq.gz
ERR10889235,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/035/ERR10889235/ERR10889235_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/035/ERR10889235/ERR10889235_2.fastq.gz
ERR10900642,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10900642/ERR10900642_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10900642/ERR10900642_2.fastq.gz
ERR10900647,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10900647/ERR10900647_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10900647/ERR10900647_2.fastq.gz
ERR10889238,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/038/ERR10889238/ERR10889238_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/038/ERR10889238/ERR10889238_2.fastq.gz
ERR10900648,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10900648/ERR10900648_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10900648/ERR10900648_2.fastq.gz
ERR10900650,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10900650/ERR10900650_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10900650/ERR10900650_2.fastq.gz
ERR10889241,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/041/ERR10889241/ERR10889241_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/041/ERR10889241/ERR10889241_2.fastq.gz
ERR10900652,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900652/ERR10900652_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900652/ERR10900652_2.fastq.gz
ERR10889242,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/042/ERR10889242/ERR10889242_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/042/ERR10889242/ERR10889242_2.fastq.gz
ERR10900653,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900653/ERR10900653_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900653/ERR10900653_2.fastq.gz
ERR10889248,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/048/ERR10889248/ERR10889248_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/048/ERR10889248/ERR10889248_2.fastq.gz
ERR10900657,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10900657/ERR10900657_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10900657/ERR10900657_2.fastq.gz
ERR10889256,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/056/ERR10889256/ERR10889256_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/056/ERR10889256/ERR10889256_2.fastq.gz
ERR10900658,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10900658/ERR10900658_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10900658/ERR10900658_2.fastq.gz
ERR10889264,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10889264/ERR10889264_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10889264/ERR10889264_2.fastq.gz
ERR10900661,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10900661/ERR10900661_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10900661/ERR10900661_2.fastq.gz
ERR10889273,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/073/ERR10889273/ERR10889273_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/073/ERR10889273/ERR10889273_2.fastq.gz
ERR10900662,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900662/ERR10900662_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900662/ERR10900662_2.fastq.gz
ERR10889298,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/098/ERR10889298/ERR10889298_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/098/ERR10889298/ERR10889298_2.fastq.gz
ERR10900664,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10900664/ERR10900664_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10900664/ERR10900664_2.fastq.gz
ERR10889305,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/005/ERR10889305/ERR10889305_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/005/ERR10889305/ERR10889305_2.fastq.gz
ERR10889313,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/013/ERR10889313/ERR10889313_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/013/ERR10889313/ERR10889313_2.fastq.gz
ERR10900677,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900677/ERR10900677_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900677/ERR10900677_2.fastq.gz
ERR10900681,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10900681/ERR10900681_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10900681/ERR10900681_2.fastq.gz
ERR10889316,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/016/ERR10889316/ERR10889316_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/016/ERR10889316/ERR10889316_2.fastq.gz
ERR10900688,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10900688/ERR10900688_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10900688/ERR10900688_2.fastq.gz
ERR10900692,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900692/ERR10900692_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900692/ERR10900692_2.fastq.gz
ERR10889320,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/020/ERR10889320/ERR10889320_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/020/ERR10889320/ERR10889320_2.fastq.gz
ERR10900694,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10900694/ERR10900694_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10900694/ERR10900694_2.fastq.gz
ERR10889338,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/038/ERR10889338/ERR10889338_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/038/ERR10889338/ERR10889338_2.fastq.gz
ERR10900695,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900695/ERR10900695_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900695/ERR10900695_2.fastq.gz
ERR10900698,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900698/ERR10900698_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900698/ERR10900698_2.fastq.gz
ERR10889339,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/039/ERR10889339/ERR10889339_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/039/ERR10889339/ERR10889339_2.fastq.gz
ERR10900699,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10900699/ERR10900699_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10900699/ERR10900699_2.fastq.gz
ERR10889345,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/045/ERR10889345/ERR10889345_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/045/ERR10889345/ERR10889345_2.fastq.gz
ERR10900703,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10900703/ERR10900703_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10900703/ERR10900703_2.fastq.gz
ERR10889350,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/050/ERR10889350/ERR10889350_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/050/ERR10889350/ERR10889350_2.fastq.gz
ERR10889353,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/053/ERR10889353/ERR10889353_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/053/ERR10889353/ERR10889353_2.fastq.gz
ERR10900712,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900712/ERR10900712_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900712/ERR10900712_2.fastq.gz
ERR10900713,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900713/ERR10900713_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900713/ERR10900713_2.fastq.gz
ERR10889362,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/062/ERR10889362/ERR10889362_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/062/ERR10889362/ERR10889362_2.fastq.gz
ERR10900715,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10900715/ERR10900715_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10900715/ERR10900715_2.fastq.gz
ERR10889364,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10889364/ERR10889364_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10889364/ERR10889364_2.fastq.gz
ERR10900717,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10900717/ERR10900717_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10900717/ERR10900717_2.fastq.gz
ERR10889375,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/075/ERR10889375/ERR10889375_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/075/ERR10889375/ERR10889375_2.fastq.gz
ERR10900719,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10900719/ERR10900719_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10900719/ERR10900719_2.fastq.gz
ERR10889378,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/078/ERR10889378/ERR10889378_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/078/ERR10889378/ERR10889378_2.fastq.gz
ERR10900724,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/024/ERR10900724/ERR10900724_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/024/ERR10900724/ERR10900724_2.fastq.gz
ERR10889384,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/084/ERR10889384/ERR10889384_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/084/ERR10889384/ERR10889384_2.fastq.gz
ERR10900726,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10900726/ERR10900726_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10900726/ERR10900726_2.fastq.gz
ERR10889386,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/086/ERR10889386/ERR10889386_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/086/ERR10889386/ERR10889386_2.fastq.gz
ERR10900735,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10900735/ERR10900735_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10900735/ERR10900735_2.fastq.gz
ERR10900736,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900736/ERR10900736_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900736/ERR10900736_2.fastq.gz
ERR10889390,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/090/ERR10889390/ERR10889390_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/090/ERR10889390/ERR10889390_2.fastq.gz
ERR10900737,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10900737/ERR10900737_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10900737/ERR10900737_2.fastq.gz
ERR10889391,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/091/ERR10889391/ERR10889391_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/091/ERR10889391/ERR10889391_2.fastq.gz
ERR10900738,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10900738/ERR10900738_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10900738/ERR10900738_2.fastq.gz
ERR10889395,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/095/ERR10889395/ERR10889395_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/095/ERR10889395/ERR10889395_2.fastq.gz
ERR10889400,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/000/ERR10889400/ERR10889400_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/000/ERR10889400/ERR10889400_2.fastq.gz
ERR10900741,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/041/ERR10900741/ERR10900741_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/041/ERR10900741/ERR10900741_2.fastq.gz
ERR10900742,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10900742/ERR10900742_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10900742/ERR10900742_2.fastq.gz
ERR10900743,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/043/ERR10900743/ERR10900743_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/043/ERR10900743/ERR10900743_2.fastq.gz
ERR10889406,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/006/ERR10889406/ERR10889406_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/006/ERR10889406/ERR10889406_2.fastq.gz
ERR10900744,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10900744/ERR10900744_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10900744/ERR10900744_2.fastq.gz
ERR10900745,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10900745/ERR10900745_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10900745/ERR10900745_2.fastq.gz
ERR10900751,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900751/ERR10900751_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900751/ERR10900751_2.fastq.gz
ERR10900752,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900752/ERR10900752_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900752/ERR10900752_2.fastq.gz
ERR10889409,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/009/ERR10889409/ERR10889409_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/009/ERR10889409/ERR10889409_2.fastq.gz
ERR10900753,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900753/ERR10900753_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900753/ERR10900753_2.fastq.gz
ERR10900755,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10900755/ERR10900755_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10900755/ERR10900755_2.fastq.gz
ERR10889417,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/017/ERR10889417/ERR10889417_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/017/ERR10889417/ERR10889417_2.fastq.gz
ERR10900756,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900756/ERR10900756_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900756/ERR10900756_2.fastq.gz
ERR10889423,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/023/ERR10889423/ERR10889423_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/023/ERR10889423/ERR10889423_2.fastq.gz
ERR10900758,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10900758/ERR10900758_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10900758/ERR10900758_2.fastq.gz
ERR10889429,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/029/ERR10889429/ERR10889429_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/029/ERR10889429/ERR10889429_2.fastq.gz
ERR10889437,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/037/ERR10889437/ERR10889437_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/037/ERR10889437/ERR10889437_2.fastq.gz
ERR10900762,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900762/ERR10900762_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900762/ERR10900762_2.fastq.gz
ERR10889440,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/040/ERR10889440/ERR10889440_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/040/ERR10889440/ERR10889440_2.fastq.gz
ERR10889451,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/051/ERR10889451/ERR10889451_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/051/ERR10889451/ERR10889451_2.fastq.gz
ERR10900771,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10900771/ERR10900771_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10900771/ERR10900771_2.fastq.gz
ERR10889452,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/052/ERR10889452/ERR10889452_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/052/ERR10889452/ERR10889452_2.fastq.gz
ERR10889462,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/062/ERR10889462/ERR10889462_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/062/ERR10889462/ERR10889462_2.fastq.gz
ERR10889464,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10889464/ERR10889464_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/064/ERR10889464/ERR10889464_2.fastq.gz
ERR10889468,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/068/ERR10889468/ERR10889468_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/068/ERR10889468/ERR10889468_2.fastq.gz
